product_id,name,category,price,stock_quantity,supplier,description,weight,dimensions,warranty,release_date,rating,reviews_count
10371,Product 10371,Sports,156.1,470,Amazon,Description for Product 10371 in Sports,5.07,100x25x6,1,2022-10-05,3.8,910
10372,Product 10372,Electronics,544.4,429,Logitech,Description for Product 10372 in Electronics,6.78,86x21x19,5,2018-04-11,3.6,4793
10373,Product 10373,Sports,375.97,330,Sony,Description for Product 10373 in Sports,1.62,50x43x30,3,2023-11-15,3.3,2616
10374,Product 10374,Home Appliances,647.6,456,Nike,Description for Product 10374 in Home Appliances,5.9,99x24x28,5,2022-05-03,4.3,3141
10375,Product 10375,Wearables,148.1,319,Ninja,Description for Product 10375 in Wearables,8.08,20x41x7,3,2020-08-30,4.0,4303
10376,Product 10376,Books,967.84,415,Sony,Description for Product 10376 in Books,8.04,70x21x28,3,2018-04-17,4.5,3650
10377,Product 10377,Home Appliances,81.27,30,Dell,Description for Product 10377 in Home Appliances,7.31,59x42x28,4,2018-04-24,4.6,2207
10378,Product 10378,Books,107.29,67,Amazon,Description for Product 10378 in Books,9.99,13x41x24,5,2023-10-05,4.3,1586
10379,Product 10379,Home Appliances,705.7,170,Fitbit,Description for Product 10379 in Home Appliances,7.15,70x20x20,5,2021-07-11,3.1,186
10380,Product 10380,Home Appliances,161.35,411,Amazon,Description for Product 10380 in Home Appliances,1.94,83x23x6,1,2022-06-15,3.6,3028
10381,Product 10381,Electronics,387.96,27,Dell,Description for Product 10381 in Electronics,4.35,82x45x29,1,2020-10-06,3.7,4160
10382,Product 10382,Books,925.57,238,Philips,Description for Product 10382 in Books,5.34,93x26x5,5,2023-03-11,3.2,99
10383,Product 10383,Wearables,787.57,297,Amazon,Description for Product 10383 in Wearables,9.89,53x48x22,3,2020-11-04,3.8,3717
10384,Product 10384,Home Appliances,343.2,144,Sony,Description for Product 10384 in Home Appliances,5.12,50x27x29,1,2023-08-30,4.7,1036
10385,Product 10385,Electronics,895.41,287,Adidas,Description for Product 10385 in Electronics,4.99,22x25x15,1,2021-07-17,3.4,3791
10386,Product 10386,Home Appliances,628.74,119,Logitech,Description for Product 10386 in Home Appliances,5.82,11x36x22,1,2023-09-05,3.7,3869
10387,Product 10387,Sports,874.29,359,Sony,Description for Product 10387 in Sports,6.39,23x25x18,5,2023-07-16,4.2,4044
10388,Product 10388,Electronics,828.48,483,Amazon,Description for Product 10388 in Electronics,9.34,13x12x20,1,2019-09-10,4.3,984
10389,Product 10389,Electronics,472.53,236,Apple,Description for Product 10389 in Electronics,4.2,27x48x27,1,2023-08-27,4.7,3059
10390,Product 10390,Electronics,797.31,371,Logitech,Description for Product 10390 in Electronics,6.31,62x45x23,3,2020-08-28,4.2,2062
10391,Product 10391,Wearables,410.35,206,Dell,Description for Product 10391 in Wearables,4.86,49x50x29,3,2019-08-03,4.7,4588
10392,Product 10392,Wearables,217.67,18,Amazon,Description for Product 10392 in Wearables,7.46,98x24x12,1,2021-03-26,4.8,45
10393,Product 10393,Home Appliances,928.7,499,Dell,Description for Product 10393 in Home Appliances,7.79,33x31x27,2,2022-12-13,3.5,4966
10394,Product 10394,Electronics,937.5,258,Sony,Description for Product 10394 in Electronics,0.9,89x30x16,5,2019-04-03,4.7,2966
10395,Product 10395,Books,546.15,420,Fitbit,Description for Product 10395 in Books,4.63,84x12x20,2,2021-08-09,4.0,1934
10396,Product 10396,Wearables,741.56,103,Dell,Description for Product 10396 in Wearables,7.65,11x19x14,2,2023-04-11,3.0,2448
10397,Product 10397,Home Appliances,453.39,262,Sony,Description for Product 10397 in Home Appliances,1.45,67x36x24,3,2018-05-08,3.1,375
10398,Product 10398,Home Appliances,238.32,486,Nike,Description for Product 10398 in Home Appliances,7.53,31x35x24,1,2022-12-05,4.4,2960
10399,Product 10399,Sports,519.64,59,Nike,Description for Product 10399 in Sports,7.74,69x14x6,2,2021-05-25,3.2,4704
10400,Product 10400,Sports,33.32,275,Philips,Description for Product 10400 in Sports,4.16,85x18x16,2,2019-08-18,4.9,1430
10401,Product 10401,Sports,700.05,237,Sony,Description for Product 10401 in Sports,4.85,91x23x28,4,2022-09-16,4.9,1846
10402,Product 10402,Wearables,727.77,124,Nike,Description for Product 10402 in Wearables,9.7,84x28x10,3,2018-02-19,3.6,2984
10403,Product 10403,Sports,854.39,389,Amazon,Description for Product 10403 in Sports,6.96,88x35x8,1,2021-09-03,3.7,1058
10404,Product 10404,Books,372.55,212,Nike,Description for Product 10404 in Books,4.63,97x14x11,1,2022-10-12,4.9,2413
10405,Product 10405,Electronics,230.57,460,Sony,Description for Product 10405 in Electronics,7.97,60x23x8,4,2021-11-30,3.1,3279
10406,Product 10406,Books,177.74,419,Nike,Description for Product 10406 in Books,6.73,62x23x17,1,2018-05-27,3.6,3173
10407,Product 10407,Electronics,14.4,186,Adidas,Description for Product 10407 in Electronics,1.78,27x17x24,2,2023-07-09,4.4,3860
10408,Product 10408,Home Appliances,133.02,422,Amazon,Description for Product 10408 in Home Appliances,3.47,59x25x8,5,2022-04-03,3.2,2957
10409,Product 10409,Books,308.63,101,Logitech,Description for Product 10409 in Books,6.46,55x10x28,1,2022-05-24,3.9,3671
10410,Product 10410,Wearables,777.34,419,Sony,Description for Product 10410 in Wearables,5.87,99x43x17,5,2023-04-28,4.8,430
10411,Product 10411,Wearables,39.13,78,Apple,Description for Product 10411 in Wearables,4.09,65x10x27,4,2020-09-11,5.0,3870
10412,Product 10412,Home Appliances,540.4,442,Apple,Description for Product 10412 in Home Appliances,9.57,72x49x18,2,2023-08-14,3.1,4639
10413,Product 10413,Home Appliances,579.77,128,Amazon,Description for Product 10413 in Home Appliances,2.65,13x30x7,3,2023-05-16,4.9,1034
10414,Product 10414,Sports,456.89,131,Dell,Description for Product 10414 in Sports,3.64,54x25x11,1,2019-10-06,4.7,2487
10415,Product 10415,Wearables,420.88,181,Nike,Description for Product 10415 in Wearables,8.43,44x41x19,1,2019-09-15,4.6,1138
10416,Product 10416,Books,574.84,240,Nike,Description for Product 10416 in Books,2.42,15x17x7,3,2020-04-01,4.6,4451
10417,Product 10417,Wearables,950.09,457,Adidas,Description for Product 10417 in Wearables,0.16,17x36x20,1,2022-12-01,4.8,1622
10418,Product 10418,Sports,95.38,34,Logitech,Description for Product 10418 in Sports,4.98,70x26x28,1,2023-07-09,4.5,4101
10419,Product 10419,Books,672.93,34,Logitech,Description for Product 10419 in Books,5.73,99x21x7,2,2023-09-03,3.7,1354
10420,Product 10420,Books,719.77,24,Amazon,Description for Product 10420 in Books,9.58,23x15x7,5,2021-04-08,4.4,3933
10421,Product 10421,Books,593.49,12,Ninja,Description for Product 10421 in Books,2.92,39x18x13,4,2023-12-04,3.9,3794
10422,Product 10422,Home Appliances,872.65,428,Adidas,Description for Product 10422 in Home Appliances,1.96,91x50x5,3,2019-11-23,4.5,2628
10423,Product 10423,Wearables,121.45,244,Dell,Description for Product 10423 in Wearables,9.64,17x18x23,3,2020-01-09,4.6,3358
10424,Product 10424,Electronics,296.66,179,Dell,Description for Product 10424 in Electronics,2.72,65x37x16,4,2020-07-18,4.5,4361
10425,Product 10425,Electronics,766.49,382,Dell,Description for Product 10425 in Electronics,2.42,39x20x19,1,2019-04-21,3.9,2686
10426,Product 10426,Books,48.36,443,Adidas,Description for Product 10426 in Books,2.65,100x40x16,2,2018-08-27,3.9,1843
10427,Product 10427,Electronics,534.36,375,Nike,Description for Product 10427 in Electronics,1.26,71x43x10,2,2022-12-01,3.0,3188
10428,Product 10428,Books,685.53,456,Ninja,Description for Product 10428 in Books,5.49,53x18x26,4,2021-08-27,4.9,2367
10429,Product 10429,Books,30.52,120,Apple,Description for Product 10429 in Books,6.81,86x41x5,5,2019-03-29,3.1,1891
10430,Product 10430,Electronics,427.84,481,Apple,Description for Product 10430 in Electronics,3.46,93x35x14,2,2021-12-25,3.8,3352
10431,Product 10431,Sports,569.48,442,Ninja,Description for Product 10431 in Sports,7.15,84x25x22,5,2020-03-24,3.0,3171
10432,Product 10432,Electronics,103.19,239,Logitech,Description for Product 10432 in Electronics,1.85,87x20x17,4,2019-05-05,4.5,956
10433,Product 10433,Books,400.15,262,Sony,Description for Product 10433 in Books,3.94,74x34x24,4,2019-04-15,4.1,3972
10434,Product 10434,Wearables,139.49,359,Dell,Description for Product 10434 in Wearables,2.39,77x44x6,3,2020-07-13,3.5,4233
10435,Product 10435,Home Appliances,784.45,314,Adidas,Description for Product 10435 in Home Appliances,8.89,100x11x12,1,2019-11-19,3.3,1935
10436,Product 10436,Electronics,580.24,407,Logitech,Description for Product 10436 in Electronics,5.43,25x11x23,5,2021-05-01,3.8,2686
10437,Product 10437,Home Appliances,864.66,359,Amazon,Description for Product 10437 in Home Appliances,5.51,28x28x27,4,2019-11-25,4.8,2153
10438,Product 10438,Sports,498.42,286,Sony,Description for Product 10438 in Sports,1.92,29x39x26,4,2018-04-09,3.4,2835
10439,Product 10439,Books,787.76,27,Dell,Description for Product 10439 in Books,8.61,42x34x27,3,2022-08-09,3.4,3184
10440,Product 10440,Home Appliances,611.01,384,Amazon,Description for Product 10440 in Home Appliances,6.99,92x48x26,2,2021-07-01,3.5,2622
10441,Product 10441,Sports,874.52,285,Dell,Description for Product 10441 in Sports,5.56,48x22x24,5,2019-10-01,4.8,304
10442,Product 10442,Wearables,459.5,79,Dell,Description for Product 10442 in Wearables,3.5,20x18x27,4,2020-11-29,3.1,2642
10443,Product 10443,Wearables,487.69,412,Philips,Description for Product 10443 in Wearables,5.92,79x32x6,5,2022-04-03,3.7,4470
10444,Product 10444,Electronics,989.98,146,Fitbit,Description for Product 10444 in Electronics,7.81,62x37x6,4,2020-12-24,3.2,4751
10445,Product 10445,Sports,468.69,381,Nike,Description for Product 10445 in Sports,6.6,36x11x14,1,2018-09-10,3.1,2094
10446,Product 10446,Sports,342.5,143,Dell,Description for Product 10446 in Sports,6.42,22x49x18,3,2018-02-02,3.9,3422
10447,Product 10447,Books,899.42,234,Apple,Description for Product 10447 in Books,3.26,93x36x27,2,2023-06-25,3.8,3810
10448,Product 10448,Sports,398.99,357,Sony,Description for Product 10448 in Sports,3.6,43x30x20,5,2019-02-02,4.4,2294
10449,Product 10449,Home Appliances,708.27,142,Sony,Description for Product 10449 in Home Appliances,0.86,88x43x7,5,2023-05-29,3.9,4203
10450,Product 10450,Wearables,500.11,219,Adidas,Description for Product 10450 in Wearables,9.64,32x11x7,2,2020-08-24,3.2,3695
10451,Product 10451,Books,194.99,3,Ninja,Description for Product 10451 in Books,3.98,86x38x26,4,2020-09-12,3.1,2580
10452,Product 10452,Books,713.24,20,Apple,Description for Product 10452 in Books,3.42,53x48x23,4,2021-06-02,3.0,1216
10453,Product 10453,Books,601.44,50,Nike,Description for Product 10453 in Books,4.96,93x42x25,4,2020-05-20,4.1,312
10454,Product 10454,Books,669.44,307,Sony,Description for Product 10454 in Books,3.98,49x16x23,3,2022-11-08,4.5,4677
10455,Product 10455,Home Appliances,365.6,2,Adidas,Description for Product 10455 in Home Appliances,6.28,45x43x22,4,2022-02-27,4.6,4184
10456,Product 10456,Wearables,628.52,90,Ninja,Description for Product 10456 in Wearables,3.99,33x15x5,5,2019-12-05,4.1,2025
10457,Product 10457,Books,619.59,3,Apple,Description for Product 10457 in Books,7.93,77x28x12,2,2023-10-12,3.0,2677
10458,Product 10458,Home Appliances,174.32,432,Nike,Description for Product 10458 in Home Appliances,7.41,31x48x28,4,2018-06-06,3.9,3801
10459,Product 10459,Electronics,576.49,425,Nike,Description for Product 10459 in Electronics,4.4,40x15x24,3,2018-06-25,4.0,548
10460,Product 10460,Wearables,618.94,171,Apple,Description for Product 10460 in Wearables,0.97,22x32x5,2,2022-03-31,3.4,1932
10461,Product 10461,Wearables,983.65,190,Dell,Description for Product 10461 in Wearables,2.98,36x42x19,2,2018-08-15,3.5,2632
10462,Product 10462,Wearables,999.75,496,Philips,Description for Product 10462 in Wearables,0.57,31x28x8,2,2022-02-19,3.6,3697
10463,Product 10463,Home Appliances,568.77,162,Logitech,Description for Product 10463 in Home Appliances,3.57,17x34x16,3,2019-03-01,4.7,3270
10464,Product 10464,Electronics,884.98,266,Philips,Description for Product 10464 in Electronics,5.84,49x12x17,1,2018-09-23,3.6,2283
10465,Product 10465,Sports,428.61,302,Amazon,Description for Product 10465 in Sports,7.52,46x40x28,5,2022-08-03,4.9,3797
10466,Product 10466,Books,376.75,486,Philips,Description for Product 10466 in Books,4.8,100x36x9,2,2022-05-18,4.0,316
10467,Product 10467,Home Appliances,875.2,384,Nike,Description for Product 10467 in Home Appliances,6.89,86x36x8,4,2018-03-16,3.7,2705
10468,Product 10468,Books,709.37,275,Dell,Description for Product 10468 in Books,0.41,30x17x13,1,2019-11-17,4.4,866
10469,Product 10469,Sports,101.35,372,Philips,Description for Product 10469 in Sports,5.07,74x37x6,1,2019-10-15,4.2,752
10470,Product 10470,Wearables,419.04,477,Nike,Description for Product 10470 in Wearables,5.59,55x40x17,3,2018-02-18,3.1,3398
10471,Product 10471,Books,789.57,115,Philips,Description for Product 10471 in Books,0.55,23x23x27,1,2018-01-09,3.7,2687
10472,Product 10472,Sports,134.93,250,Ninja,Description for Product 10472 in Sports,1.23,77x32x21,2,2020-11-27,3.3,2111
10473,Product 10473,Electronics,317.27,176,Fitbit,Description for Product 10473 in Electronics,4.14,38x50x27,4,2020-07-03,3.2,1435
10474,Product 10474,Electronics,125.23,103,Apple,Description for Product 10474 in Electronics,2.84,52x15x25,3,2020-10-06,3.5,643
10475,Product 10475,Home Appliances,865.8,259,Dell,Description for Product 10475 in Home Appliances,2.82,100x23x17,3,2019-09-18,3.0,335
10476,Product 10476,Home Appliances,131.7,51,Fitbit,Description for Product 10476 in Home Appliances,6.11,49x46x18,1,2023-08-30,4.0,1324
10477,Product 10477,Wearables,110.73,206,Fitbit,Description for Product 10477 in Wearables,5.51,57x10x14,2,2021-07-12,3.4,2605
10478,Product 10478,Wearables,410.9,400,Amazon,Description for Product 10478 in Wearables,4.75,95x20x19,2,2020-11-18,4.1,127
10479,Product 10479,Electronics,112.74,498,Ninja,Description for Product 10479 in Electronics,4.39,50x31x10,5,2023-01-29,3.8,2050
10480,Product 10480,Electronics,594.75,413,Logitech,Description for Product 10480 in Electronics,5.86,78x15x24,5,2023-06-29,3.8,746
10481,Product 10481,Electronics,403.83,178,Philips,Description for Product 10481 in Electronics,1.0,67x30x17,3,2021-11-26,4.2,1865
10482,Product 10482,Home Appliances,706.31,280,Logitech,Description for Product 10482 in Home Appliances,8.65,31x15x24,2,2022-09-09,4.3,259
10483,Product 10483,Sports,31.16,354,Sony,Description for Product 10483 in Sports,0.71,94x19x7,3,2021-12-22,3.3,911
10484,Product 10484,Home Appliances,304.57,474,Fitbit,Description for Product 10484 in Home Appliances,9.73,75x49x7,3,2020-10-22,4.8,1762
10485,Product 10485,Sports,199.23,179,Logitech,Description for Product 10485 in Sports,1.71,61x31x20,2,2018-11-14,4.8,4244
10486,Product 10486,Home Appliances,696.12,49,Ninja,Description for Product 10486 in Home Appliances,3.03,69x22x5,2,2019-05-19,3.5,2830
10487,Product 10487,Sports,649.76,438,Philips,Description for Product 10487 in Sports,4.17,30x23x21,4,2023-02-05,3.9,3621
10488,Product 10488,Wearables,294.54,170,Sony,Description for Product 10488 in Wearables,9.08,41x33x6,5,2022-11-20,3.8,3208
10489,Product 10489,Sports,299.71,72,Dell,Description for Product 10489 in Sports,3.12,19x11x12,1,2022-04-02,4.0,1052
10490,Product 10490,Books,989.25,75,Philips,Description for Product 10490 in Books,6.47,64x24x16,4,2023-09-02,3.1,4517
10491,Product 10491,Books,119.75,420,Amazon,Description for Product 10491 in Books,6.47,83x34x30,3,2021-11-29,4.6,428
10492,Product 10492,Home Appliances,54.74,386,Logitech,Description for Product 10492 in Home Appliances,1.61,77x17x12,3,2022-05-26,3.2,307
10493,Product 10493,Home Appliances,988.41,58,Nike,Description for Product 10493 in Home Appliances,6.1,10x16x15,4,2020-11-04,4.0,4232
10494,Product 10494,Sports,761.0,394,Nike,Description for Product 10494 in Sports,8.41,90x49x6,4,2018-09-28,4.0,548
10495,Product 10495,Wearables,578.39,19,Fitbit,Description for Product 10495 in Wearables,5.89,46x48x8,1,2018-05-27,4.3,2898
10496,Product 10496,Electronics,85.08,316,Apple,Description for Product 10496 in Electronics,6.81,52x15x30,3,2019-04-23,3.9,1930
10497,Product 10497,Home Appliances,661.61,36,Apple,Description for Product 10497 in Home Appliances,8.46,20x44x21,4,2022-08-29,3.6,2386
10498,Product 10498,Electronics,979.13,308,Dell,Description for Product 10498 in Electronics,5.03,71x19x29,2,2021-03-17,4.9,207
10499,Product 10499,Electronics,228.35,214,Apple,Description for Product 10499 in Electronics,3.21,52x47x23,5,2019-01-25,4.0,4134
10500,Product 10500,Electronics,805.43,96,Fitbit,Description for Product 10500 in Electronics,8.43,46x16x10,4,2021-03-18,4.6,234
10501,Product 10501,Sports,438.77,255,Philips,Description for Product 10501 in Sports,9.55,36x20x27,4,2022-02-08,3.7,4786
10502,Product 10502,Wearables,697.7,63,Nike,Description for Product 10502 in Wearables,5.76,53x46x24,3,2021-04-27,4.6,3134
10503,Product 10503,Sports,460.37,495,Philips,Description for Product 10503 in Sports,5.02,19x40x28,4,2020-01-01,3.2,1320
10504,Product 10504,Sports,205.12,154,Sony,Description for Product 10504 in Sports,5.57,85x25x14,4,2023-08-31,4.4,2918
10505,Product 10505,Sports,406.24,292,Sony,Description for Product 10505 in Sports,4.83,38x26x21,1,2021-12-30,3.1,3078
10506,Product 10506,Wearables,258.92,444,Dell,Description for Product 10506 in Wearables,8.06,42x48x18,3,2021-10-07,4.9,1813
10507,Product 10507,Home Appliances,816.65,190,Logitech,Description for Product 10507 in Home Appliances,7.98,77x50x27,1,2021-12-20,4.8,1292
10508,Product 10508,Home Appliances,736.67,329,Fitbit,Description for Product 10508 in Home Appliances,7.99,31x39x18,1,2022-09-29,4.8,4713
10509,Product 10509,Electronics,993.55,128,Philips,Description for Product 10509 in Electronics,2.68,10x49x14,3,2023-12-30,3.7,876
10510,Product 10510,Sports,921.05,248,Apple,Description for Product 10510 in Sports,9.76,76x13x25,2,2019-07-11,4.1,4534
10511,Product 10511,Home Appliances,804.02,442,Apple,Description for Product 10511 in Home Appliances,2.01,34x49x15,5,2023-09-04,4.7,3300
